density,theta1,theta2,theta3,C11,C12,C13,C22,C23,C33,C44,C55,C66
0.87829,0.0,15.6946,39.1288,1.086704,0.4191562,0.388975,1.0472312,0.3797676,0.934829,0.2943692,0.3005326,0.3208888
0.631706,24.7958,73.4604,60.9937,0.5264131999999999,0.1690944,0.1686339999999999,0.5045052,0.1668616,0.4930404,0.1693859999999999,0.171654,0.1717962
0.753779,45.1305,0.0,68.8609,0.7218356,0.2715512,0.2582442,0.7839848,0.2717708,0.713252,0.2410132,0.2300443999999999,0.2403672
0.7786489999999999,79.5637,0.0,25.1766,0.7698844,0.2904444,0.2823304,0.8139294,0.2892264,0.7791952,0.2491242,0.2445777999999999,0.2512966
0.466689,42.7399,0.0,43.1067,0.2064556,0.07979008,0.05751682,0.382103,0.08126338,0.2149623999999999,0.09875872,0.06865816,0.09712084
0.748258,0.0,82.8324,0.0,0.7259272,0.2533536,0.2603836,0.6940478,0.2556848,0.73398,0.2303326,0.233562,0.228153
0.854844,59.0105,82.5042,0.0,0.9605274,0.3757768,0.3777564,0.9706876,0.3807817999999999,0.9841492,0.298751,0.296768,0.2959464
0.6720229999999999,17.0183,20.5509,0.0,0.5676770000000001,0.1318106,0.2067616,0.4444524,0.1722262,0.7546714,0.169803,0.2045806,0.1275276
0.477113,0.0,21.8699,0.0,0.4473758,0.03693818,0.1314237999999999,0.05781686,0.03677256,0.445359,0.04131968,0.1568296,0.0415194
0.539942,25.7755,16.5215,0.0,0.2151376,0.06059618,0.08844232,0.367678,0.1246212,0.5521941999999999,0.143087,0.10136578,0.06914724
0.40273,21.1831,0.0,0.0,0.0426392,0.0248187,0.0255815,0.3455388,0.09931176,0.3447476,0.1253908,0.02967292,0.02899096
0.7818689999999999,85.2977,17.1286,21.7129,0.8066286,0.2984297999999999,0.2959948,0.8156964,0.2959022,0.8037488,0.2529813999999999,0.2532042,0.255156
0.8496969999999999,0.0,0.0,24.496,1.0306936,0.3918804,0.3049944,1.0313142,0.3034186,0.7322504,0.2455248,0.249286,0.319508
0.3987699999999999,32.0887,0.0,0.0,0.04742412,0.02729022,0.02940978,0.2883047999999999,0.0735781,0.2798554,0.10377134,0.03591298,0.03296168
0.454962,19.272,0.0,0.0,0.05081512,0.02722046,0.02730364,0.4299126,0.1145231999999999,0.4122244,0.1508634,0.0324677,0.03294616
0.841226,19.168,0.0,0.0,0.636146,0.260998,0.2631335999999999,0.9911664,0.3666954,0.9863132,0.3107432,0.2150127999999999,0.2146774
0.7453810000000001,15.2253,66.1815,0.0,0.7518726,0.2460076,0.2732924,0.628945,0.252426,0.779492,0.2285006,0.2430244,0.2232039999999999
0.4854949999999999,66.8734,0.0,17.9885,0.212609,0.0824121,0.07580342,0.336627,0.08815952,0.2875002,0.107088,0.09009176,0.09858956
0.595168,31.5213,0.0,0.0,0.1696578,0.0892701,0.08791536,0.5834234,0.1850618,0.5873552,0.199075,0.09675844,0.09766512
0.314871,27.8825,15.0583,70.1678,0.0945037,0.02200892,0.0198968,0.111006,0.02233128,0.07390908,0.033238,0.02922326,0.03419318
0.448531,0.0,48.1675,0.0,0.3242422,0.05019298,0.08637478,0.09504914,0.05080892,0.3063008,0.06145416,0.1122543999999999,0.06147104
0.845409,0.0,47.5966,45.3095,1.0086524,0.3697894,0.3685432,0.9181562,0.348871,0.913178,0.2806014,0.2934567999999999,0.2940926
0.484422,0.0,0.0,28.0381,0.4212359999999999,0.126849,0.04701872,0.4335196,0.04604194,0.0718516999999999,0.05229252,0.05293982,0.1505006
0.789025,0.0,39.6682,31.69,0.908194,0.29329,0.3060796,0.7300968000000001,0.2662222,0.7849238000000001,0.2313012,0.262023,0.2526226
0.805944,65.2407,21.2504,0.0,0.798199,0.3117522,0.3201582,0.8752585999999999,0.3336507999999999,0.9051658,0.2753854,0.2678914,0.2617472
0.883898,43.3745,0.0,31.7159,1.0077116,0.4156407999999999,0.3993888,1.103574,0.422333,1.0353202,0.3193495999999999,0.304886,0.3155335999999999
0.390862,0.0,46.074,71.1942,0.2275587999999999,0.04886346,0.0544684999999999,0.150143,0.04377998,0.1616124,0.05611732,0.07126192,0.06385078
0.8292579999999999,49.9877,0.0,27.955,0.8200270000000001,0.3352142,0.3217864,0.9754334,0.3549792,0.9033284,0.2879778,0.2656938,0.2750397999999999
0.895785,0.0,23.3157,0.0,1.13484,0.3879874,0.45035,0.9257564,0.3889374,1.136552,0.2941626,0.3421782,0.2927114
0.341234,15.3025,0.0,31.9227,0.1365148,0.03963946,0.01406148,0.2464346,0.02427246,0.05312102,0.0328963,0.02110716,0.06008084
0.3961659999999999,0.0,15.407,15.0735,0.3762575999999999,0.03178166,0.04541684,0.0890583,0.013036798,0.13462474,0.01983142,0.06373598,0.04615608
0.709443,30.9784,76.4348,15.9124,0.6666732,0.2318541999999999,0.2361266,0.652836,0.2369856,0.6957446,0.218363,0.2166426,0.2139552
0.7208939999999999,49.629,0.0,0.0,0.480068,0.2077032,0.2049393999999999,0.7452454000000001,0.2648248,0.7607765999999999,0.243325,0.1962222,0.198426
0.446196,0.0,61.4152,0.0,0.2890884,0.0606758,0.07762574,0.1386157999999999,0.06057964,0.2745622,0.07461528,0.09903178,0.0745332
0.701033,34.5233,0.0,0.0,0.3561205999999999,0.1581696,0.1584972,0.7409361999999999,0.2549166,0.7507608,0.2452972,0.1571176,0.1563
0.8362790000000001,44.9342,72.622,45.1431,0.9115828,0.3470244,0.3460647999999999,0.9092552,0.3468412,0.9107536,0.2818022,0.2804204,0.2814946
0.365239,0.0,0.0,27.0047,0.2403988,0.05951452,0.01898546,0.2398654,0.0182555999999999,0.03831228,0.02350102,0.0239870999999999,0.08876404
0.807948,18.3205,15.0014,37.0453,0.8724536,0.328911,0.29102,0.9171854,0.3017816,0.7614592,0.2534558,0.2444174,0.2741644
0.832936,0.0,23.9008,43.1936,0.9977868,0.3651395999999999,0.3405424,0.9273312,0.3246114,0.8284844000000001,0.2657656,0.277789,0.2941376
0.79089,15.0015,18.941,0.0,0.8205469999999999,0.2482306,0.3161672,0.6894628,0.2768362,0.9466146,0.2358902,0.2708805999999999,0.2118025999999999
0.8326290000000001,0.0,0.0,40.8314,0.975422,0.3678064,0.3027048,0.9693682,0.3020182,0.7203668000000001,0.2534768,0.2542896,0.3016812
0.7299859999999999,84.9634,18.8449,0.0,0.6709341999999999,0.2392837999999999,0.238603,0.6898948,0.2409162,0.6885846,0.2206976,0.2190006,0.2195679999999999
0.844009,0.0,0.0,17.3412,1.0164992,0.381609,0.2831028,1.0143998,0.2842808,0.6878302,0.2252208,0.2234574,0.316633
0.500772,60.3484,18.2753,16.5674,0.2256536,0.08071662,0.08592094,0.3426619999999999,0.095511,0.3500288,0.1145119999999999,0.10004654,0.09503124
0.8327030000000001,29.4409,79.0075,72.5821,0.9144114,0.3487285999999999,0.348358,0.911325,0.3482078,0.9114164,0.281922,0.2817844,0.2821262
0.77613,57.3558,30.1248,40.092,0.7536508000000001,0.2845138,0.2756682,0.8133318,0.2862296,0.7753034000000001,0.2479386,0.2404547999999999,0.2472992
0.7636470000000001,87.8674,0.0,0.0,0.7684656,0.2804816,0.276991,0.778331,0.2791472,0.760876,0.243337,0.242507,0.2449512
0.769095,0.0,22.9634,0.0,0.8561914,0.1893976,0.3034,0.4517744000000001,0.188006,0.8630228000000001,0.1702974,0.2777116,0.1715602
0.6198819999999999,0.0,0.0,65.5966,0.5348012,0.1735004,0.146175,0.5328414,0.1443366,0.3572204,0.153417,0.1544494,0.179645
0.467563,59.349,65.8658,23.3607,0.2442002,0.07358672,0.07571618,0.2451686,0.07621442,0.2889406,0.0930047,0.09311898,0.0887773999999999
0.636423,67.3727,0.0,0.0,0.3997948,0.1601312,0.1590022,0.5641666,0.18331,0.5467858,0.1855878,0.1625728,0.1644432
0.682851,18.6147,15.2395,0.0,0.433143,0.1319036,0.1693264,0.586759,0.2123494,0.7638638000000001,0.209128,0.16834,0.1292894
0.834247,36.0259,0.0,0.0,0.7494978,0.3140274,0.314793,1.0041518,0.3828838,1.001476,0.3096912,0.2599738,0.2588596
0.787351,0.0,0.0,67.6016,0.8426193999999999,0.311459,0.28944,0.8398952,0.2885245999999999,0.723897,0.2495092,0.250474,0.2643245999999999
0.619163,18.8394,77.0145,0.0,0.4912537999999999,0.1481637999999999,0.1612517999999999,0.433583,0.1562452,0.521778,0.1629362,0.1668117999999999,0.1545128
0.429199,0.0,23.1244,0.0,0.383522,0.02931356,0.10768622,0.04843832,0.02829816,0.3770894,0.03205598,0.1353243999999999,0.03351874
0.399015,50.554,0.0,32.2083,0.1181021999999999,0.05110586,0.0335023,0.275484,0.0542785999999999,0.1706908,0.0730673,0.04491534,0.06597686
0.320223,61.902,0.0,0.0,0.05710348,0.02182934,0.0225967,0.1365362,0.03269562,0.1322412,0.04959498,0.0317096,0.03173868
0.8781450000000001,36.1064,0.0,18.5755,0.9457788,0.392492,0.3771007999999999,1.089946,0.413493,1.0248574,0.3170972,0.2917985999999999,0.3023488
0.829983,34.5206,87.8236,0.0,0.8888154,0.341519,0.3390322,0.9139914,0.3449172,0.9019431999999998,0.2807114,0.2764586,0.2780568
0.370807,38.7785,0.0,0.0,0.0470236999999999,0.02659038,0.02690884,0.239833,0.06371718,0.2493124,0.08908138,0.0334575,0.03326356
0.831634,17.5478,22.7809,0.0,0.8647761999999999,0.2897854,0.3417476,0.78678,0.3193796,0.9906936,0.2625868,0.2818458,0.2399206
0.528734,16.7488,53.3998,32.5706,0.4222652,0.10721466,0.1137994,0.2901738,0.09634784,0.3664648,0.1065518,0.1276446,0.1200568
0.459834,86.9838,88.21,0.0,0.2579458,0.07444512,0.07333058,0.2473846,0.0708706,0.2530744,0.08663232,0.08957706,0.08924258
0.884835,22.4415,0.0,22.7438,0.997401,0.4045588,0.3655565999999999,1.092174,0.3879245999999999,0.9410094,0.2995052,0.2837838,0.3122278
0.307538,27.4607,0.0,0.0,0.0278716,0.0118176839999999,0.011942652,0.15268858,0.03708522,0.15278,0.05763666,0.01610006,0.01590254
0.572463,87.5564,0.0,0.0,0.409478,0.129406,0.132686,0.4101956,0.1331722,0.4333207999999999,0.1431527999999999,0.143125,0.1390993999999999
0.32939,0.0,43.799,0.0,0.1720507999999999,0.02118182,0.04242438,0.04224734,0.02098738,0.168498,0.02791654,0.0639984,0.02802702
0.632037,15.7757,49.831,0.0,0.5644978,0.1390247999999999,0.1899492,0.3407112,0.1479936,0.6115326,0.1527146,0.1934312,0.1425744
0.7307779999999999,15.4649,48.8132,32.8452,0.7684496,0.242496,0.2500128,0.6330886,0.2238958,0.6801421999999999,0.203972,0.2271328,0.2211663999999999
0.781724,77.71600000000001,0.0,64.5481,0.8120301999999999,0.3054855999999999,0.2982666,0.8382033999999999,0.3030772,0.7967841999999999,0.2580502,0.2547044,0.2596897999999999
0.871771,70.9774,50.7879,60.5877,1.0189316,0.4010074,0.4007842,1.0172404000000002,0.3999622,1.0136892,0.3078094,0.3084628,0.3083137999999999
0.783196,0.0,16.7013,0.0,0.8904341999999998,0.1778926,0.3121978,0.4302627999999999,0.1765534,0.8861222,0.1582247999999999,0.2878332,0.161216
0.44891,18.9439,15.0826,0.0,0.1382068,0.02518486,0.05171406,0.1983546,0.06858932,0.4421058,0.09185954,0.06499364,0.03369632
0.8002229999999999,24.5639,0.0,0.0,0.5171117999999999,0.2155688,0.2157288,0.9033658,0.3265896,0.9097524,0.2898792,0.190626,0.1905636
0.786217,42.603,15.1808,28.1055,0.7409934,0.2906945999999999,0.2798168,0.8738773999999999,0.3086917999999999,0.8269368,0.2623264,0.2404485999999999,0.2480864
0.633728,18.6267,16.0358,0.0,0.3788264,0.0936376,0.1416354,0.4613978,0.1647578,0.6880423999999999,0.1743368,0.1457466,0.09768576
0.379069,81.1262,75.1953,0.0,0.1520032,0.04255614,0.04251496,0.1539304,0.04429306,0.1741763999999999,0.0589448,0.05735934,0.05600544
0.6046630000000001,0.0,0.0,61.3505,0.511966,0.1677365999999999,0.136466,0.5263711999999999,0.1347098,0.3200564,0.1435452,0.1452058,0.1749684
0.320011,0.0,67.3763,44.1775,0.1494082,0.03006312,0.02799048,0.09009748,0.02261154,0.08807264,0.03238512,0.0413046,0.04337884
0.521814,16.8906,15.0048,80.3783,0.3533662,0.10584574,0.09998782,0.3556006,0.1016363999999999,0.314621,0.1155272,0.1142099999999999,0.1206916
0.563049,0.0,57.132,61.2068,0.460113,0.1250783999999999,0.1307778,0.3509744,0.1124816,0.3710958,0.1238137999999999,0.1445148,0.1385186
0.7901020000000001,34.4437,56.5267,49.6141,0.8291502000000001,0.2988498,0.2962672,0.7997751999999999,0.292221,0.791209,0.2509098,0.2532644,0.2556982
0.7583300000000001,0.0,17.1755,0.0,0.8813409999999999,0.1832492,0.3118155999999999,0.4432192,0.1833976,0.886659,0.161787,0.2860345999999999,0.1598997999999999
0.850141,16.9793,74.6085,0.0,0.9688202,0.3641066,0.3753994,0.9173102,0.3660047999999999,0.973976,0.2913864,0.2963478,0.2898744
0.435565,25.8513,36.5823,0.0,0.1927056,0.03482866,0.06648428,0.1370716,0.05819812,0.3652165999999999,0.0734626999999999,0.08788516,0.04551074
0.327506,34.1634,65.0564,50.521,0.12767642,0.03043068,0.02902178,0.1175583999999999,0.03013772,0.11684748,0.04164332,0.04118156,0.04263394
0.782917,48.0228,0.0,0.0,0.6516736,0.2733522,0.2734322,0.8836742,0.3291222,0.8915794,0.2789582,0.2399808,0.239601
0.525493,18.3636,47.6169,65.4612,0.3931782,0.10373492,0.1081946,0.3168024,0.09503768,0.3133802,0.108652,0.1234091999999999,0.11844
0.431118,0.0,0.0,17.1984,0.379526,0.11000572,0.02485198,0.3861027999999999,0.02511002,0.04448,0.0295252,0.02922266,0.1384922
0.319941,38.6962,69.5133,34.4458,0.09713626,0.02450754,0.02473318,0.101025,0.02623906,0.1164259,0.0376195,0.03596456,0.03487336
0.388737,63.5288,0.0,18.2237,0.1016459,0.03928786,0.03463342,0.2111756,0.04656468,0.1734602,0.06619072,0.04737772,0.0527575
0.6371399999999999,0.0,37.9554,0.0,0.6197438,0.1211251999999999,0.2030496,0.246261,0.1199666,0.6238998,0.1269594,0.2085659999999999,0.1272162
0.860651,0.0,15.1538,31.1824,1.0786,0.4108407999999999,0.3744845999999999,1.0294076,0.3630908,0.9006832,0.2828734,0.2914784,0.3182264
0.8877950000000001,0.0,0.0,39.4428,1.111938,0.4434482,0.3975534,1.114536,0.3981072,0.9469202,0.3052564,0.3049866,0.3347672
0.8420620000000001,16.3879,49.1306,26.7975,0.9949658,0.3647614,0.3727804,0.908427,0.3552796,0.9524562,0.2833266,0.2941684,0.2898572
0.364828,15.0025,0.0,25.9557,0.13970652,0.04266596,0.01374862,0.2881745999999999,0.02598926,0.05786716,0.03491538,0.0214865,0.0673861
0.587217,26.1726,25.8923,0.0,0.351154,0.08430384,0.1317154,0.348629,0.1286896,0.6078882,0.1403144,0.1448042,0.09090244
0.375806,0.0,47.765,88.5963,0.1595516,0.03841938,0.04266542,0.1354264,0.03825182,0.1679666,0.05203036,0.05895932,0.05202732
0.7541180000000001,0.0,0.0,42.5322,0.8222516,0.2965872,0.225105,0.8316271999999999,0.2248118,0.5234976,0.2070656,0.2072974,0.2643008
0.7255020000000001,40.0903,0.0,0.0,0.4634356,0.2014664,0.2013763999999999,0.7988462,0.283755,0.8041010000000001,0.2584962,0.1903072,0.1902145999999999
0.46298,0.0,0.0,77.2122,0.296703,0.08134648,0.0718947,0.2747084,0.06956154,0.202518,0.08427258,0.08660266,0.0997088999999999
0.602917,39.2922,33.6259,52.1947,0.4667425999999999,0.1475822,0.143288,0.4885304,0.1467622,0.443615,0.1539602,0.1489964,0.1543754
0.378076,15.2235,16.5996,37.2465,0.2326686,0.05440748,0.03147476,0.2326064,0.03237508,0.0795598999999999,0.04156642,0.04084746,0.07724872
0.8616440000000001,26.065,0.0,68.8484,0.9981328000000002,0.3946492,0.3825226,1.022196,0.3886684,0.9629396,0.3027636,0.2987342,0.3056136
0.6769149999999999,0.0,22.0624,15.5473,0.7502601999999999,0.168101,0.2136666,0.4248012,0.1326426,0.597969,0.1272198,0.2096913999999999,0.1635354
0.514576,0.0,41.576,0.0,0.4407638,0.07014526,0.129466,0.1235601999999999,0.06964682,0.4283497999999999,0.07975618,0.1524974,0.0798636
0.728749,0.0,84.5846,0.0,0.7060908,0.2423234,0.2486356,0.6636715999999999,0.2423474,0.705129,0.2218474,0.2261142,0.2217576
0.775616,35.7087,25.5371,41.3167,0.7643755999999999,0.2786294,0.2696298,0.8039616,0.2755251999999999,0.7427315999999999,0.2401907999999999,0.2362752,0.2420938
0.401273,0.0,0.0,61.8002,0.2288636,0.05823088,0.04376512,0.2174678,0.04398042,0.1019661999999999,0.05670396,0.05666294,0.07941862
0.499206,15.8112,63.9669,64.6382,0.3427106,0.0971153,0.09346844,0.2972664,0.0907106999999999,0.2808662,0.1041442,0.1084048,0.1124781999999999
0.581403,72.6662,28.7705,16.8248,0.4137772,0.1310976,0.1402374,0.4186692,0.133879,0.4623224,0.1431352,0.1503184,0.1406828
0.355871,32.8115,32.044000000000004,57.9094,0.1523224,0.0363,0.03398548,0.1628266,0.03493004,0.1087999,0.04675478,0.04605576,0.05155898
0.856358,0.0,89.6815,62.2236,0.9666376,0.3728428,0.3673768,0.9596556,0.3674507999999999,0.9394068,0.291775,0.2915324,0.2952538
0.8520129999999999,29.5712,64.6439,15.0373,0.9608996,0.36584,0.3755895999999999,0.9348358,0.3717064,0.9867066,0.2944196,0.295776,0.290545
0.364078,69.1654,30.8615,36.5595,0.1299344,0.03553618,0.03450288,0.1461352,0.03390764,0.144426,0.0485713,0.04841148,0.04980518
0.804106,0.0,47.9167,0.0,0.9256552,0.2933398,0.3472878,0.7008095999999999,0.293557,0.9248224,0.2515328,0.28834,0.2514888
0.519987,47.1146,58.8409,0.0,0.2908704,0.08702552,0.10411272,0.2832797999999999,0.105539,0.4181904,0.1222231999999999,0.1211642,0.10019274
0.5628,0.0,0.0,17.3028,0.5877514,0.1818,0.05106546,0.5845444000000001,0.05261776,0.10187624,0.05795358,0.0557628,0.2012726
0.696946,0.0,76.8575,0.0,0.6654994000000001,0.2179056,0.228785,0.5837952,0.2161004,0.6548385999999999,0.2041294,0.2143716,0.2058998
0.718699,0.0,0.0,29.4002,0.7822545999999999,0.2658018,0.1522574,0.7715211999999999,0.1515446,0.3441041999999999,0.1485996,0.1498092,0.2545662
0.652728,0.0,0.0,24.6481,0.6865014,0.2260114,0.10358288,0.6879284000000001,0.10264632,0.2243824,0.1077236,0.10721268,0.2316614
0.8176869999999999,48.0123,0.0,0.0,0.7198452,0.3015452,0.3013564,0.9443834,0.3546424,0.9347976,0.2920142,0.2553326,0.255364
0.332577,0.0,0.0,15.718,0.268801,0.0718738999999999,0.01296652,0.2710922,0.013495956,0.030962,0.01695094,0.01682466,0.10211012
0.599224,0.0,15.6209,0.0,0.655986,0.06560012,0.2064096,0.149303,0.06654558,0.6526244000000001,0.07131254,0.2246333999999999,0.06982442
0.7600100000000001,82.8559,0.0,0.0,0.7266008,0.269071,0.270875,0.7588428,0.2752054,0.7637058000000001,0.2428316,0.2396132,0.238092
0.383313,21.1121,24.6566,15.7713,0.1672326,0.0291253,0.04001806,0.1532342,0.03586652,0.2323768,0.04967906,0.05675622,0.0398261999999999
0.591829,0.0,23.2827,0.0,0.6054174,0.07041274,0.1912492,0.1403458,0.07025486,0.6157096,0.0767419,0.2090696,0.07703634
0.8313709999999999,0.0,25.1223,15.0001,1.0139851999999998,0.3176875999999999,0.3684216,0.7695892,0.3034082,0.9448886,0.2469842,0.3001164,0.257975
0.841989,22.0371,15.1795,15.6093,0.9578434,0.372794,0.3771422,1.0034234,0.389399,1.0184784,0.3015417999999999,0.2918612,0.2886394
0.344273,62.0562,0.0,0.0,0.06773348,0.02656128,0.0278841999999999,0.1408034,0.03754932,0.1628619999999999,0.05595836,0.03845408,0.03629988
0.373228,24.7807,0.0,0.0,0.04046308,0.02323798,0.02347874,0.2874527999999999,0.07801986,0.2830124,0.10306788,0.02824816,0.02735446
0.881559,46.8961,32.3815,68.7263,1.049802,0.4157891999999999,0.41412,1.04891,0.4138315999999999,1.038766,0.314386,0.3144916,0.3154114
0.505875,18.0221,86.162,50.1333,0.3407355999999999,0.09665512,0.0912178999999999,0.31383,0.09109928,0.2803478,0.1048851999999999,0.10599424,0.1131664
0.601245,17.2818,0.0,0.0,0.12552026,0.0598278,0.05985912,0.6321066,0.2001608,0.6369468,0.2174268,0.06669904,0.06725912
0.5877439999999999,0.0,0.0,18.6295,0.6190751999999999,0.1947723999999999,0.06327634,0.6075354000000001,0.06422942,0.12915058,0.06866438,0.06914384,0.208781
0.3870369999999999,0.0,36.4909,0.0,0.2911778,0.03157062,0.07727968,0.05213838,0.03228372,0.2707054,0.0383316,0.10207282,0.0383665
0.818006,19.0085,15.2564,33.8455,0.8895299999999999,0.3327055999999999,0.3022077999999999,0.9165296,0.3080154,0.7898446,0.2564233999999999,0.2518289999999999,0.2745336
0.791884,18.4483,64.4302,24.6207,0.8454371999999999,0.2979345999999999,0.3083079999999999,0.7677168000000001,0.2956558,0.8352052,0.2533424,0.2610273999999999,0.254876
0.7585350000000001,67.6434,76.2232,84.3003,0.7421786,0.2683696,0.2708182,0.7388132,0.2702226,0.757081,0.2390484,0.2392626,0.2375127999999999
0.6501899999999999,50.0824,0.0,0.0,0.3306788,0.1492412,0.1498563999999999,0.622512,0.206648,0.6214175999999999,0.2062929999999999,0.1551726,0.15489
0.631728,0.0,0.0,25.9676,0.6587674,0.2146782,0.09744364,0.6699411999999999,0.0975554999999999,0.204346,0.10272408,0.10179892,0.22451
0.6548039999999999,26.2321,0.0,24.4046,0.4645664,0.1742576,0.1225888,0.698104,0.1735732,0.4638181999999999,0.173968,0.1233323999999999,0.1778338
0.8327469999999999,38.2165,0.0,23.9762,0.8475530000000001,0.3481288,0.3289158,1.0086216,0.3677845999999999,0.9268948,0.2945508,0.267306,0.2813678
0.667399,25.5423,37.4738,88.4862,0.5708846,0.1876192,0.1934646,0.558198,0.1910996,0.5848864,0.1870667999999999,0.189334,0.183739
0.563624,15.0112,0.0,0.0,0.11273998,0.05557508,0.05539572,0.6067954000000001,0.192741,0.6129868,0.2084936,0.06161606,0.06091798
0.564801,78.1729,16.0042,0.0,0.364282,0.1222816,0.1268682,0.3961886,0.1287728,0.4344024,0.1404972,0.1390286,0.133947
0.82588,64.1348,15.0678,0.0,0.8316180000000001,0.3312248,0.3367986,0.9208874,0.3547137999999999,0.9449918,0.2872902,0.276364,0.2727234
0.443909,87.7219,25.2866,22.0018,0.2333417999999999,0.06189434,0.06489096,0.2252917999999999,0.06170208,0.2279722,0.0774958999999999,0.08170996,0.07815936
0.366027,0.0,23.3723,15.7581,0.3215094,0.02856388,0.04356776,0.06621336,0.01397752,0.1346838,0.021919,0.06515696,0.04201148
0.480862,20.992,0.0,0.0,0.05785202,0.03322282,0.0333442,0.4347616,0.124152,0.4474108,0.1572814,0.03845836,0.0389019
0.491195,57.9958,15.1841,49.3906,0.2611527999999999,0.09087484,0.08004852,0.3465372,0.09050484,0.2758812,0.1072331999999999,0.0936878,0.1071226
0.5413680000000001,15.3367,33.8853,75.3449,0.3964975999999999,0.1117369999999999,0.1135138,0.3578694,0.10654956,0.335836,0.1195154,0.127568,0.1255412
0.617625,0.0,26.8154,0.0,0.6201144000000001,0.08594778,0.1987404,0.1694416,0.08614842,0.6182206,0.09239038,0.2101562,0.09291328
0.493726,25.6056,21.564,38.4386,0.3280594,0.09403398,0.06974684,0.3799302,0.07645606,0.2257058,0.08937724,0.08084904,0.1123841999999999
0.336422,36.8153,57.86,18.153,0.10583144,0.02327844,0.02972366,0.0886545,0.0304435,0.1653684,0.04375686,0.04412742,0.03355226
0.678147,0.0,0.0,19.0561,0.7356556,0.2425424,0.10837418,0.7259236,0.10876772,0.2481313999999999,0.1105194999999999,0.10956582,0.2436768
0.379557,15.2543,0.0,17.008,0.11599204,0.04005854,0.0127897539999999,0.3503664,0.03432422,0.09084344,0.0470913,0.01952928,0.05524004
0.8470989999999999,20.1688,18.1954,0.0,0.8472356,0.327134,0.3480472,0.9567402,0.3806462,1.049496,0.3041134,0.2754028,0.2608144
0.8725040000000001,0.0,30.7504,37.9321,1.090968,0.4119162,0.4035712,1.0111346,0.3851684,0.9783556,0.2974972,0.3095989999999999,0.314813
0.594504,71.8014,0.0,0.0,0.3484384,0.1344662,0.1356386,0.4817058,0.1561902,0.4936221999999999,0.165074,0.1448385999999999,0.1433468
0.4606439999999999,18.5038,26.3403,29.185,0.3393605999999999,0.06816476,0.06662764,0.2433432,0.05287204,0.232573,0.06594236,0.08309042,0.08600898
0.7438739999999999,0.0,0.0,23.7295,0.8603956,0.3016024,0.1835434,0.8518485999999998,0.185058,0.4343854,0.1706622,0.170341,0.2771177999999999
0.601233,27.2464,21.9827,0.0,0.3464665999999999,0.09603592,0.1355579999999999,0.4366037999999999,0.1567392,0.6364996,0.1660753999999999,0.1440472,0.10187704
0.529255,25.7744,70.7669,34.0942,0.374202,0.1065347,0.1061841999999999,0.3241266,0.10358416,0.3520092,0.1172172,0.1208202,0.1203138
0.365877,0.0,29.1611,0.0,0.2571272,0.02302932,0.06687816,0.04213526,0.02244114,0.263561,0.02829342,0.0955502,0.0283174
0.763155,66.7821,27.8498,65.8396,0.7473766,0.2717422,0.2724498,0.7579908000000001,0.2725608,0.7510104000000001,0.240082,0.240423,0.2394354
0.875459,0.0,0.0,36.2112,1.0530258,0.4094958,0.3499736,1.0540691999999998,0.348408,0.8314896,0.277277,0.2789644,0.3218382
0.643999,18.3647,0.0,0.0,0.1892834,0.08510856,0.08584322,0.6904661999999999,0.2211674,0.6743016,0.2305647999999999,0.0870345,0.0887316
0.573337,46.0476,0.0,65.6171,0.3820398,0.1340246,0.1202877999999999,0.4748894,0.136804,0.3781538,0.1489508,0.130631,0.1462336
0.379773,71.9113,15.5577,79.2067,0.1515896,0.04642158,0.0438196999999999,0.1791522,0.0454635,0.1596872,0.05979558,0.05635342,0.05980618
0.4249819999999999,0.0,67.002,38.8821,0.2678414,0.06215374,0.05885084,0.1707052,0.04843454,0.1791589999999999,0.06116342,0.0756871,0.07947454
0.303187,18.8722,0.0,56.3057,0.1042357,0.02680738,0.01646996,0.1405722,0.0207714,0.04846714,0.02918684,0.02420454,0.04233096
0.822248,0.0,80.6601,55.0682,0.9016256,0.337327,0.3336686,0.8803951999999999,0.3305922,0.8676155999999999,0.2727518,0.2743422,0.2770102
0.589713,17.4439,89.4118,72.2829,0.4367524,0.1405188,0.1335714,0.4582239999999999,0.1400412,0.4150714,0.1489367999999999,0.1418988,0.1496706
0.350193,0.0,23.2999,0.0,0.294701,0.01977058,0.07478408,0.03613366,0.01886182,0.2855204,0.02281686,0.10605242,0.02393142
0.424975,0.0,0.0,89.29299999999999,0.2210599999999999,0.05875978,0.05960036,0.2102041999999999,0.0583486,0.209044,0.07394034,0.07558892,0.0750493
0.417056,27.0973,0.0,0.0,0.04842614,0.0281064,0.02750024,0.3310134,0.0919341,0.3602196,0.1250793999999999,0.03328806,0.0347431999999999
0.6294890000000001,0.0,0.0,44.0042,0.5896116,0.1961912,0.1306462,0.6114305999999999,0.1282039999999999,0.2706766,0.1360852,0.1381112,0.2014388
0.617152,71.4813,58.4479,34.7329,0.4920458,0.1623316,0.1595796,0.4873366,0.1586368,0.4881074000000001,0.1627766,0.1643066,0.1667076
0.7288180000000001,0.0,21.6993,0.0,0.8656543999999999,0.1957398,0.3091145999999999,0.47268,0.1957832,0.8713136,0.1742757999999999,0.2795245999999999,0.1738176
